timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,grpThreads,allThreads,Latency,IdleTime
1782687974714,7313,INSERT: memberdiagnosis,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-10,false,172,50,101,0,0
1782687974136,8489,INSERT: memberdiagnosis,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-11,false,172,50,101,0,0
1782687973554,9647,INSERT: labresult_neil_oltp,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-5,false,172,50,101,0,0
1782687972944,10825,INSERT: memberdiagnosis,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-12,false,172,50,101,0,0
1782687972361,13970,INSERT: memberdiagnosis,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-13,false,172,50,101,0,0
1782687971784,16332,INSERT: memberdiagnosis,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-14,false,172,50,101,0,0
1782687969878,26965,INSERT: labresult_neil_oltp,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-4,false,172,50,101,0,0
1782687969287,30317,INSERT: memberdiagnosis,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-15,false,172,50,101,0,0
1782687968688,33585,INSERT: memberdiagnosis,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-16,false,172,50,101,0,0
1782687968109,36495,INSERT: memberdiagnosis,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-17,false,172,50,101,0,0
1782687967756,38590,INSERT: labresult_neil_oltp,null 0,java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: Snowflake authentication failed: authentication failed (user: application database: rkdb_mirror remote host: 52.161.104.33)),02 - INSERT Benchmark (50 threads x 120s) 2-50,false,172,50,101,0,0
